Name	chi2Pvalue	empPvalue
module_583	2.91503723E-2	3.631E-2
module_637	4.09036777E-2	5.046E-2
module_638	9.73887649E-2	1.0134E-1
module_571	1.02340585E-1	1.1925E-1
module_697	2.14704646E-1	2.1158E-1
module_582	2.43169664E-1	2.4267E-1
module_585	2.73341593E-1	2.8228E-1
module_692	3.14092157E-1	3.2248E-1
module_519	3.92148909E-1	3.8486E-1
module_525	3.92838593E-1	4.0557E-1
module_512	4.31451197E-1	4.3665E-1
module_592	4.32416843E-1	4.4285E-1
module_591	4.33765458E-1	4.6051E-1
module_562	4.44819308E-1	4.6658E-1
module_642	4.48129821E-1	4.591E-1
module_552	4.83326282E-1	4.7014E-1
module_586	4.8538215E-1	4.6665E-1
module_538	4.89418845E-1	5.2172E-1
module_499	5.31825775E-1	5.3423E-1
module_533	5.34161628E-1	5.4831E-1
module_522	5.40552628E-1	5.5387E-1
module_621	5.59838543E-1	5.8161E-1
module_528	5.62454171E-1	5.8257E-1
module_593	5.73042632E-1	5.9828E-1
module_551	5.78318916E-1	5.9427E-1
module_640	6.0715288E-1	6.3507E-1
module_572	6.15840986E-1	6.2182E-1
module_736	6.291519E-1	6.0741E-1
module_560	6.41706967E-1	6.4962E-1
module_530	6.56867676E-1	6.8428E-1
module_568	6.9411476E-1	7.0494E-1
module_677	6.9511173E-1	7.0618E-1
module_529	7.08071891E-1	7.2847E-1
module_554	7.10884541E-1	7.0128E-1
module_622	7.18395472E-1	7.1682E-1
module_701	7.19817023E-1	7.3604E-1
module_659	7.28522769E-1	7.4616E-1
module_589	7.32540292E-1	7.4238E-1
module_587	7.38614705E-1	7.379E-1
module_539	7.41738099E-1	7.7314E-1
module_643	7.5896897E-1	7.6447E-1
module_796	7.71764661E-1	7.724E-1
module_556	7.96100805E-1	8.0272E-1
module_569	7.98266133E-1	7.7511E-1
module_725	8.20151055E-1	8.2255E-1
module_698	8.30136446E-1	8.4616E-1
module_808	8.57227732E-1	8.5442E-1
module_513	8.68432872E-1	8.812E-1
module_747	8.74580785E-1	8.8155E-1
module_596	8.76486422E-1	8.8985E-1
module_636	8.82541585E-1	8.6594E-1
module_540	9.04945803E-1	9.1172E-1
module_605	9.09318567E-1	8.9937E-1
module_644	9.12381424E-1	9.2359E-1
module_782	9.13864042E-1	9.1459E-1
module_588	9.34303891E-1	9.439E-1
module_682	9.48555274E-1	9.3824E-1
module_617	9.57207213E-1	9.4499E-1
module_618	9.68065088E-1	9.6062E-1
module_567	9.68766226E-1	9.7135E-1
module_658	9.81891108E-1	9.7669E-1
