Name	chi2Pvalue	empPvalue
module_621	5.86824928E-1	5.2659E-1
module_504	5.87439935E-1	4.0916E-1
module_521	5.91777907E-1	4.6099E-1
module_634	6.05345456E-1	6.2246E-1
module_537	6.06395542E-1	5.9427E-1
module_393	6.0796773E-1	5.9127E-1
module_391	6.11596311E-1	5.8792E-1
module_579	6.12152568E-1	6.4867E-1
module_592	6.13671378E-1	5.8145E-1
module_623	6.20043348E-1	5.7047E-1
module_443	6.2381249E-1	5.0279E-1
module_640	6.25634494E-1	6.0392E-1
module_533	6.32378161E-1	6.3151E-1
module_457	6.3301122E-1	6.7021E-1
module_695	6.47481917E-1	6.4967E-1
module_632	6.55246598E-1	6.74E-1
module_556	6.59080337E-1	6.4427E-1
module_441	6.69118135E-1	7.0674E-1
module_562	6.71311649E-1	6.5289E-1
module_464	6.74312445E-1	7.0864E-1
module_593	6.84339663E-1	7.0663E-1
module_452	6.89127729E-1	7.1095E-1
module_460	6.96074412E-1	6.8777E-1
module_530	6.98903395E-1	7.2026E-1
module_644	7.00385337E-1	7.3779E-1
module_475	7.03685698E-1	6.95E-1
module_523	7.1341488E-1	7.5547E-1
module_479	7.15893183E-1	7.1063E-1
module_481	7.17515812E-1	7.0521E-1
module_368	7.20523879E-1	4.3238E-1
module_575	7.25054321E-1	7.5648E-1
module_491	7.26878105E-1	5.8866E-1
module_587	7.30555158E-1	7.3465E-1
module_527	7.34538082E-1	7.552E-1
module_578	7.37596531E-1	7.0972E-1
module_642	7.39438434E-1	7.6246E-1
module_624	7.43111414E-1	7.59E-1
module_637	7.46872923E-1	7.6199E-1
module_585	7.4973434E-1	7.8381E-1
module_480	7.52773078E-1	7.5287E-1
module_591	7.58974338E-1	7.4337E-1
module_369	7.5910054E-1	7.8258E-1
module_532	7.6848185E-1	8.0276E-1
module_531	7.87955034E-1	8.1368E-1
module_588	7.91931885E-1	8.164E-1
module_426	7.95441349E-1	6.8752E-1
module_686	7.98776665E-1	8.1683E-1
module_508	8.025468E-1	7.9252E-1
module_576	8.04681781E-1	8.0733E-1
module_522	8.09474749E-1	7.9931E-1
module_572	8.15021041E-1	8.2598E-1
module_643	8.34110788E-1	8.4832E-1
module_703	8.3934493E-1	8.4045E-1
module_539	8.69580561E-1	8.6671E-1
module_693	8.75481708E-1	8.8657E-1
module_577	8.79931739E-1	8.9817E-1
module_509	8.82581006E-1	8.9464E-1
module_702	9.0088876E-1	9.0893E-1
module_540	9.03305487E-1	9.0369E-1
module_538	9.27856013E-1	9.2792E-1
module_384	9.32085742E-1	9.3807E-1
module_362	9.35131859E-1	9.4812E-1
module_582	9.59335793E-1	9.677E-1
module_638	9.67467485E-1	9.7369E-1
module_580	9.69511854E-1	9.763E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
