Name	chi2Pvalue	empPvalue
module_499	7.36374621E-1	7.7004E-1
module_747	7.36887402E-1	7.3801E-1
module_520	7.3697676E-1	7.7944E-1
module_424	7.42200443E-1	7.1104E-1
module_699	7.42249219E-1	7.3406E-1
module_586	7.45185861E-1	7.5253E-1
module_808	7.47553579E-1	7.6679E-1
module_686	7.4862695E-1	7.644E-1
module_602	7.49979959E-1	7.4654E-1
module_569	7.53202088E-1	7.8057E-1
module_446	7.59561207E-1	7.8647E-1
module_579	7.60080268E-1	7.8282E-1
module_468	7.67037873E-1	7.9259E-1
module_796	7.67723344E-1	7.8333E-1
module_528	7.74130909E-1	7.8186E-1
module_695	7.79386865E-1	7.8034E-1
module_441	7.79962794E-1	5.6759E-1
module_573	7.82223067E-1	8.0765E-1
module_444	7.83660625E-1	7.9656E-1
module_439	7.91019819E-1	7.9567E-1
module_512	8.01531894E-1	8.1949E-1
module_496	8.12392121E-1	7.9689E-1
module_552	8.16282929E-1	8.3314E-1
module_638	8.20659731E-1	8.4865E-1
module_513	8.20952648E-1	8.4727E-1
module_511	8.28731657E-1	8.3712E-1
module_720	8.34632607E-1	8.4293E-1
module_649	8.36714856E-1	8.4952E-1
module_736	8.45905304E-1	8.4517E-1
module_524	8.47015811E-1	8.6899E-1
module_523	8.54568832E-1	8.4476E-1
module_515	8.5665948E-1	8.3292E-1
module_580	8.56921733E-1	8.674E-1
module_519	8.58243194E-1	8.3069E-1
module_605	8.58523712E-1	8.5291E-1
module_617	8.60536615E-1	8.482E-1
module_540	8.61594141E-1	8.2956E-1
module_561	8.6217915E-1	8.7674E-1
module_454	8.62181241E-1	8.7397E-1
module_693	8.71330809E-1	8.7288E-1
module_463	8.7245813E-1	8.5835E-1
module_683	8.75575013E-1	8.4285E-1
module_548	8.76327508E-1	8.8681E-1
module_535	8.76595895E-1	8.7463E-1
module_495	8.79165162E-1	8.9316E-1
module_658	8.8241208E-1	8.9425E-1
module_581	8.82561504E-1	8.9513E-1
module_637	8.83799935E-1	8.9531E-1
module_526	8.99984939E-1	8.9675E-1
module_583	9.05161124E-1	8.8141E-1
module_536	9.17033916E-1	9.2377E-1
module_619	9.23823415E-1	8.8104E-1
module_585	9.26095216E-1	9.2422E-1
module_684	9.27784871E-1	9.1388E-1
module_461	9.28983521E-1	9.2887E-1
module_501	9.35716927E-1	9.2123E-1
module_474	9.36253536E-1	9.462E-1
module_703	9.38283866E-1	9.3991E-1
module_623	9.39911825E-1	9.3647E-1
module_689	9.43121122E-1	9.3357E-1
module_448	9.49735625E-1	9.3179E-1
module_571	9.6179055E-1	9.6632E-1
module_466	9.69095458E-1	9.7312E-1
module_357	9.72730679E-1	9.8436E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
