Name	chi2Pvalue	empPvalue
module_605	6.20027952E-1	8.0842E-1
module_482	6.20962772E-1	8.4777E-1
module_525	6.23832577E-1	8.1985E-1
module_511	6.31395185E-1	6.7629E-1
module_658	6.36171677E-1	7.5528E-1
module_550	6.39345246E-1	4.0149E-1
module_582	6.41696643E-1	6.2101E-1
module_552	6.43377358E-1	8.8872E-1
module_634	6.44083928E-1	8.2193E-1
module_539	6.44742135E-1	5.9344E-1
module_453	6.46946753E-1	7.4977E-1
module_577	6.56152666E-1	5.8082E-1
module_686	6.57743538E-1	7.6612E-1
module_448	6.58906321E-1	6.8487E-1
module_533	6.59744976E-1	7.5313E-1
module_519	6.60109003E-1	7.1519E-1
module_515	6.67109062E-1	7.5641E-1
module_554	6.72958097E-1	8.7162E-1
module_536	6.74859171E-1	7.8165E-1
module_624	6.86318872E-1	7.8383E-1
module_632	6.92029181E-1	7.8372E-1
module_481	6.93581772E-1	8.4423E-1
module_449	6.95594647E-1	7.9496E-1
module_619	6.98371409E-1	5.6516E-1
module_391	7.01424327E-1	7.3339E-1
module_501	7.06264402E-1	7.4025E-1
module_682	7.17153208E-1	8.0655E-1
module_573	7.35932622E-1	5.5835E-1
module_601	7.57447842E-1	8.4266E-1
module_623	7.60002159E-1	6.3824E-1
module_393	7.66002881E-1	9.0823E-1
module_424	7.70248585E-1	6.5248E-1
module_520	7.72677265E-1	8.4368E-1
module_526	7.74703785E-1	6.9373E-1
module_454	7.76163185E-1	7.7871E-1
module_439	7.82377642E-1	7.9562E-1
module_548	7.87111844E-1	7.8212E-1
module_471	7.92789631E-1	9.1899E-1
module_702	7.98683623E-1	8.6203E-1
module_444	8.08968828E-1	8.1123E-1
module_617	8.09593997E-1	9.0266E-1
module_475	8.1469565E-1	8.7432E-1
module_562	8.14761967E-1	5.295E-1
module_441	8.21772553E-1	7.1022E-1
module_472	8.25575728E-1	8.3463E-1
module_629	8.31363183E-1	7.3407E-1
module_636	8.31605621E-1	9.1797E-1
module_576	8.51961508E-1	8.5673E-1
module_463	8.60711179E-1	8.3123E-1
module_683	8.60914952E-1	7.7062E-1
module_535	8.64639071E-1	9.22E-1
module_524	8.65877693E-1	7.1024E-1
module_693	8.6625268E-1	9.022E-1
module_618	8.68444489E-1	9.3481E-1
module_446	8.69362144E-1	8.8389E-1
module_545	8.72762865E-1	9.54E-1
module_676	9.03154183E-1	9.2006E-1
module_703	9.09453066E-1	9.219E-1
module_637	9.21669261E-1	9.4294E-1
module_585	9.3307809E-1	9.4438E-1
module_516	9.36205772E-1	9.1333E-1
module_699	9.48662814E-1	9.5633E-1
module_374	9.51636479E-1	9.6089E-1
module_638	9.57491956E-1	9.7321E-1
module_581	9.95059483E-1	8.9265E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
