Name	chi2Pvalue	empPvalue
module_534	6.6506553E-1	4.0127E-1
module_482	6.65486595E-1	8.5912E-1
module_511	6.65661638E-1	7.2208E-1
module_556	6.67168812E-1	3.4726E-1
module_438	6.69593372E-1	8.0019E-1
module_424	6.73729143E-1	4.0631E-1
module_658	6.79812586E-1	7.9353E-1
module_568	6.80710534E-1	4.0462E-1
module_448	6.85688043E-1	7.0451E-1
module_520	6.8797896E-1	7.7205E-1
module_686	6.90282338E-1	7.3556E-1
module_572	6.94854384E-1	2.4232E-1
module_624	6.98357245E-1	7.376E-1
module_577	6.98752168E-1	5.9028E-1
module_537	6.99143845E-1	3.7945E-1
module_683	7.06838013E-1	6.5156E-1
module_391	7.11376798E-1	7.4529E-1
module_682	7.2181163E-1	8.1523E-1
module_393	7.30997253E-1	9.0955E-1
module_617	7.31101675E-1	8.695E-1
module_471	7.36082591E-1	8.9389E-1
module_551	7.42117616E-1	3.2251E-1
module_519	7.46415945E-1	7.9396E-1
module_629	7.51594042E-1	6.6902E-1
module_501	7.63426062E-1	7.7798E-1
module_573	7.66522121E-1	6.1042E-1
module_515	7.77079438E-1	8.2562E-1
module_454	7.79615062E-1	7.9728E-1
module_439	7.81922309E-1	7.3181E-1
module_444	7.90403432E-1	8.1546E-1
module_632	7.91433541E-1	8.5594E-1
module_475	7.97392691E-1	8.7886E-1
module_636	7.98564121E-1	9.1181E-1
module_601	8.00071415E-1	7.782E-1
module_622	8.00281904E-1	4.1108E-1
module_449	8.02414602E-1	8.652E-1
module_526	8.04227027E-1	7.1739E-1
module_550	8.11950068E-1	3.6026E-1
module_472	8.13589825E-1	8.3592E-1
module_611	8.14764736E-1	3.8591E-1
module_545	8.16785132E-1	9.4633E-1
module_606	8.21408468E-1	4.6216E-1
module_613	8.27671882E-1	4.4886E-1
module_640	8.31827126E-1	3.5758E-1
module_702	8.42701675E-1	9.1864E-1
module_610	8.48377512E-1	4.3514E-1
module_441	8.60649353E-1	7.4086E-1
module_693	8.65009004E-1	9.1286E-1
module_618	8.69792686E-1	9.4228E-1
module_576	8.71762494E-1	8.6582E-1
module_463	8.76227326E-1	8.4821E-1
module_524	8.76548185E-1	7.1234E-1
module_676	8.7989649E-1	8.9326E-1
module_562	8.79899114E-1	6.002E-1
module_621	8.81095065E-1	4.3103E-1
module_637	8.85118437E-1	8.9872E-1
module_446	8.9615838E-1	9.175E-1
module_703	9.05732301E-1	9.1324E-1
module_535	9.13638649E-1	9.4619E-1
module_585	9.18741766E-1	9.3655E-1
module_699	9.35020416E-1	9.3787E-1
module_516	9.50297303E-1	8.9168E-1
module_638	9.69032337E-1	9.7057E-1
module_374	9.74959469E-1	9.7433E-1
module_581	9.95666663E-1	9.1474E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
