Name	chi2Pvalue	empPvalue
module_676	8.85430952E-1	8.8778E-1
module_448	8.87690695E-1	9.0456E-1
module_516	8.90000039E-1	8.9719E-1
module_637	8.95723071E-1	8.9959E-1
module_460	8.98361578E-1	9.0742E-1
module_525	8.98418153E-1	8.7026E-1
module_540	8.98830911E-1	8.839E-1
module_624	8.99434125E-1	8.9618E-1
module_620	9.00279973E-1	9.0094E-1
module_698	9.01002062E-1	9.0532E-1
module_618	9.04735814E-1	9.1324E-1
module_554	9.04813987E-1	9.085E-1
module_528	9.05530926E-1	9.0279E-1
module_501	9.06591097E-1	9.1653E-1
module_520	9.07686955E-1	9.1869E-1
module_362	9.10963933E-1	9.1652E-1
module_593	9.11732966E-1	9.1198E-1
module_552	9.13750943E-1	9.1927E-1
module_470	9.16536449E-1	9.1053E-1
module_465	9.16561909E-1	9.1534E-1
module_515	9.18339641E-1	9.2626E-1
module_510	9.19465097E-1	9.283E-1
module_535	9.19570979E-1	9.2095E-1
module_591	9.21939393E-1	8.9956E-1
module_441	9.23255071E-1	9.3184E-1
module_536	9.24684946E-1	9.215E-1
module_468	9.24831161E-1	9.3006E-1
module_461	9.26254386E-1	9.213E-1
module_473	9.27244286E-1	9.3353E-1
module_451	9.30067911E-1	9.4073E-1
module_440	9.30977113E-1	9.3396E-1
module_699	9.33841587E-1	9.3542E-1
module_467	9.34009776E-1	9.3809E-1
module_533	9.34099174E-1	9.1091E-1
module_478	9.37681376E-1	9.399E-1
module_592	9.41745663E-1	9.238E-1
module_571	9.44108799E-1	9.4517E-1
module_586	9.45936938E-1	9.5025E-1
module_474	9.48109187E-1	9.3821E-1
module_522	9.50744154E-1	9.5513E-1
module_643	9.515418E-1	9.2469E-1
module_439	9.54115391E-1	9.6172E-1
module_578	9.58575231E-1	9.6022E-1
module_384	9.59206492E-1	9.6165E-1
module_623	9.61380494E-1	9.6441E-1
module_475	9.6629389E-1	9.6147E-1
module_642	9.6726451E-1	9.4869E-1
module_605	9.67861908E-1	9.6971E-1
module_619	9.68073821E-1	9.7113E-1
module_530	9.68460198E-1	9.5182E-1
module_588	9.70390851E-1	9.7325E-1
module_545	9.74577211E-1	9.7492E-1
module_531	9.74838485E-1	9.7725E-1
module_635	9.75969398E-1	9.7703E-1
module_582	9.76400015E-1	9.7544E-1
module_580	9.76561952E-1	9.744E-1
module_629	9.78100651E-1	9.7901E-1
module_509	9.78113021E-1	9.7953E-1
module_634	9.79269491E-1	9.8035E-1
module_452	9.79617981E-1	9.7573E-1
module_472	9.80836352E-1	9.8316E-1
module_569	9.8370701E-1	9.8576E-1
module_438	9.83857972E-1	9.8556E-1
module_511	9.86702022E-1	9.8801E-1
module_442	9.9039671E-1	9.8923E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
