Name	chi2Pvalue	empPvalue
module_378	7.81250214E-3	1.001E-2
module_702	1.24009406E-2	1.308E-2
module_532	2.46819211E-2	2.785E-2
module_644	3.58409676E-2	3.305E-2
module_686	4.13557955E-2	3.4E-2
module_693	4.44212632E-2	3.498E-2
module_391	4.49016505E-2	3.244E-2
module_530	5.70213691E-2	5.127E-2
module_697	5.92296437E-2	5.912E-2
module_579	6.89848071E-2	6.569E-2
module_452	6.91686181E-2	7.622E-2
module_637	7.0194861E-2	6.169E-2
module_526	7.21132044E-2	7.617E-2
module_621	7.39533879E-2	7.227E-2
module_577	7.69684203E-2	7.7E-2
module_432	8.49443956E-2	9.498E-2
module_474	8.84057762E-2	8.888E-2
module_444	9.01317933E-2	8.279E-2
module_640	1.00700808E-1	1.0007E-1
module_573	1.01577297E-1	9.905E-2
module_482	1.0270268E-1	1.121E-1
module_581	1.06263673E-1	1.1152E-1
module_472	1.114336E-1	1.1316E-1
module_588	1.15645577E-1	9.061E-2
module_617	1.16126407E-1	1.3534E-1
module_585	1.16438501E-1	1.151E-1
module_519	1.18539524E-1	1.1373E-1
module_510	1.23754524E-1	1.2196E-1
module_517	1.23935665E-1	1.2531E-1
module_782	1.26448305E-1	1.2994E-1
module_481	1.2951787E-1	1.3946E-1
module_571	1.30324671E-1	1.1789E-1
module_610	1.32849897E-1	1.2536E-1
module_634	1.35381017E-1	1.3023E-1
module_689	1.38863341E-1	1.1891E-1
module_561	1.39659567E-1	1.3578E-1
module_518	1.40818397E-1	1.3097E-1
module_442	1.4198581E-1	1.3342E-1
module_467	1.44449806E-1	1.3643E-1
module_523	1.45261153E-1	1.3601E-1
module_586	1.46376622E-1	1.633E-1
module_533	1.47131148E-1	1.3149E-1
module_535	1.49970494E-1	1.5151E-1
module_528	1.51341911E-1	1.4426E-1
module_516	1.5177416E-1	1.6326E-1
module_500	1.53395539E-1	1.4315E-1
module_583	1.55729764E-1	1.4738E-1
module_703	1.57548065E-1	1.535E-1
module_580	1.58763558E-1	1.5175E-1
module_454	1.62664593E-1	1.4406E-1
module_618	1.70172991E-1	1.8745E-1
module_747	1.71600597E-1	1.7305E-1
module_478	1.72358305E-1	1.6031E-1
module_808	1.73114795E-1	1.7777E-1
module_551	1.76896275E-1	1.582E-1
module_511	1.77757952E-1	1.676E-1
module_465	1.78207454E-1	1.7315E-1
module_480	1.79099575E-1	1.7403E-1
module_360	1.80752772E-1	1.891E-1
module_529	1.81683904E-1	1.8215E-1
module_460	1.85865186E-1	1.677E-1
module_695	1.86213018E-1	1.7533E-1
module_499	1.86753713E-1	1.8936E-1
module_606	1.90940501E-1	1.671E-1
module_613	1.91080047E-1	1.7751E-1
module_692	1.93043112E-1	1.7148E-1
module_635	1.93687493E-1	1.6968E-1
module_513	1.96284831E-1	1.9194E-1
module_527	2.0502564E-1	1.8347E-1
module_345	2.05827513E-1	2.1496E-1
module_389	2.08506117E-1	1.9904E-1
module_624	2.12758195E-1	2.108E-1
module_439	2.15209632E-1	2.0075E-1
module_638	2.15299866E-1	1.8695E-1
module_611	2.15598718E-1	1.8408E-1
module_501	2.1613776E-1	2.005E-1
module_466	2.18719851E-1	2.2458E-1
module_796	2.22747733E-1	2.3027E-1
module_461	2.22839911E-1	2.2642E-1
module_666	2.27503138E-1	1.9611E-1
module_552	2.28403844E-1	2.5219E-1
module_438	2.30265356E-1	1.9967E-1
module_393	2.33257471E-1	2.4054E-1
module_733	2.35005834E-1	2.1652E-1
module_417	2.35029106E-1	2.4796E-1
module_515	2.35104781E-1	2.1954E-1
module_589	2.35272052E-1	2.1789E-1
module_524	2.39365005E-1	2.2768E-1
module_504	2.43842071E-1	2.1909E-1
module_569	2.47549641E-1	2.6353E-1
module_531	2.52130517E-1	2.6754E-1
module_470	2.60080237E-1	2.3907E-1
module_684	2.60950949E-1	2.2952E-1
module_354	2.61274241E-1	2.9589E-1
module_622	2.62492545E-1	2.3384E-1
module_582	2.63354715E-1	2.4403E-1
module_562	2.68544446E-1	2.4624E-1
module_428	2.70556188E-1	2.9331E-1
module_632	2.70735085E-1	2.5931E-1
module_683	2.75352061E-1	2.2988E-1
module_701	2.77516361E-1	2.7215E-1
module_654	2.79094009E-1	2.7976E-1
module_392	2.79645893E-1	2.8032E-1
module_458	2.79729147E-1	3.0623E-1
module_427	2.84325292E-1	3.0459E-1
module_682	2.87579313E-1	3.3382E-1
module_443	2.89847379E-1	2.8073E-1
module_366	2.95484751E-1	2.8049E-1
module_468	3.04519753E-1	3.0194E-1
module_715	3.18525719E-1	3.1852E-1
module_374	3.19515267E-1	3.0534E-1
module_649	3.22906917E-1	3.5128E-1
module_509	3.31745336E-1	3.335E-1
module_441	3.3356467E-1	3.3241E-1
module_512	3.34822598E-1	3.1523E-1
module_451	3.40288685E-1	3.3795E-1
module_434	3.40645498E-1	3.6975E-1
module_737	3.57323799E-1	3.2395E-1
module_725	3.58082946E-1	3.6034E-1
module_605	3.59155338E-1	3.8919E-1
module_359	3.60508161E-1	3.5088E-1
module_462	3.62462812E-1	3.3278E-1
module_550	3.63366935E-1	3.34E-1
module_699	3.73146253E-1	3.6316E-1
module_448	3.7403688E-1	3.1357E-1
module_643	3.7674657E-1	2.9068E-1
module_536	3.82287103E-1	4.0216E-1
module_545	3.84399697E-1	4.3503E-1
module_658	3.84802363E-1	4.3242E-1
module_575	3.87793551E-1	4.1771E-1
module_572	3.90134033E-1	3.6861E-1
