Name	chi2Pvalue	empPvalue
module_601	4.83216098E-1	7.7211E-1
module_554	4.84336405E-1	4.5584E-1
module_532	4.97732368E-1	6.6431E-1
module_362	4.98099444E-1	8.3527E-1
module_495	4.98732521E-1	2.208E-1
module_623	5.00305244E-1	5.275E-1
module_695	5.03064874E-1	3.8378E-1
module_458	5.09744985E-1	5.7652E-1
module_683	5.1222104E-1	4.8766E-1
module_378	5.14238804E-1	5.4746E-1
module_446	5.14296457E-1	8.0493E-1
module_535	5.19320678E-1	4.3605E-1
module_516	5.19982453E-1	7.5275E-1
module_619	5.30043295E-1	5.1919E-1
module_520	5.33530845E-1	6.1512E-1
module_453	5.33632316E-1	5.3231E-1
module_643	5.4396188E-1	5.2893E-1
module_528	5.51463219E-1	5.7109E-1
module_533	5.62307758E-1	4.0879E-1
module_581	5.66228153E-1	5.7464E-1
module_658	5.71339959E-1	6.3984E-1
module_548	5.74088276E-1	5.3143E-1
module_461	5.8050069E-1	4.6972E-1
module_428	5.95684845E-1	2.9296E-1
module_552	5.95704964E-1	4.9837E-1
module_569	5.98570304E-1	6.4757E-1
module_682	6.05684651E-1	6.6115E-1
module_689	6.27180066E-1	4.4926E-1
module_452	6.37133507E-1	6.7611E-1
module_632	6.40124151E-1	6.6192E-1
module_468	6.4461961E-1	5.5218E-1
module_420	6.52753534E-1	3.2541E-1
module_615	6.60417718E-1	8.4402E-1
module_617	6.63330113E-1	5.8872E-1
module_499	6.66597276E-1	7.0095E-1
module_471	6.75698311E-1	6.4207E-1
module_592	6.81079074E-1	4.5952E-1
module_593	6.82604355E-1	8.0049E-1
module_642	6.99349498E-1	6.349E-1
module_649	7.07945995E-1	7.4931E-1
module_475	7.10992702E-1	6.7657E-1
module_441	7.22996127E-1	9.1153E-1
module_456	7.36944284E-1	5.3595E-1
module_480	7.43684116E-1	6.4813E-1
module_368	7.46315514E-1	6.1194E-1
module_464	7.58548841E-1	8.7573E-1
module_586	7.6864923E-1	7.8077E-1
module_578	7.71566744E-1	8.2403E-1
module_618	7.73480971E-1	8.1785E-1
module_479	7.76088316E-1	8.6115E-1
module_684	7.88140001E-1	5.9633E-1
module_466	7.88533989E-1	6.5396E-1
module_530	7.91607765E-1	8.181E-1
module_602	7.96477771E-1	8.1161E-1
module_545	8.01326706E-1	6.9149E-1
module_605	8.45113622E-1	8.6308E-1
module_636	8.47309737E-1	8.5342E-1
module_417	8.63076602E-1	6.0665E-1
module_536	8.65725906E-1	8.3817E-1
module_531	8.98232032E-1	7.4274E-1
module_676	9.29380262E-1	5.5084E-1
module_527	9.39392383E-1	9.777E-1
module_699	9.61245029E-1	9.691E-1
module_538	9.85689336E-1	9.7226E-1
module_385	9.92365863E-1	9.0118E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
